Month,Scenario,District,Net_migration_monthly,weeklyrent,Consents,sales_count,CGPI_Dwelling,OCR,unemployment_rate,RealMortgageRate,log_sales_count,log_Consents,log_sales_count_lag1,log_sales_count_lag3,log_sales_count_lag6,log_sales_count_lag9,log_sales_count_lag12,OCR_lag1,OCR_lag3,OCR_lag6,OCR_lag9,OCR_lag12,CGPI_Dwelling_lag1,CGPI_Dwelling_lag3,CGPI_Dwelling_lag6,CGPI_Dwelling_lag9,CGPI_Dwelling_lag12,log_Consents_lag1,log_Consents_lag3,log_Consents_lag6,log_Consents_lag9,log_Consents_lag12,unemployment_rate_lag1,unemployment_rate_lag3,unemployment_rate_lag6,unemployment_rate_lag9,unemployment_rate_lag12,RealMortgageRate_lag1,RealMortgageRate_lag3,RealMortgageRate_lag6,RealMortgageRate_lag9,RealMortgageRate_lag12
2025-10,Low,Waitakere,156.79965079365078,522.6110629067246,142.62539994446868,371.93131229182256,1095.6084700694585,2.461802271089724,6.037420453100641,-1327.4136391142313,5.918709192847454,4.960221612346362,5.798391468061166,5.806097861652318,,,,2.6645069274914936,3.058699097797041,,,,1095.093185200983,1093.9539004262592,,,,5.1196053361139455,5.070199533039444,,,,5.9784588322331285,5.859716735590646,,,,-1322.7302570621894,-1313.5639603467143,,,
2025-11,Low,AucklandCity,156.79965079365078,522.6110629067246,331.05567802203296,681.6465544918569,1096.0874564118303,2.255486727862391,6.096066728538998,-1332.1645550921562,6.524511274960605,5.802286572778014,6.439906878955643,6.341764371472001,,,,2.461802271089724,2.8635040180941376,,,,1095.6084700694585,1094.5416460202205,,,,5.717907314043878,5.7919241008229045,,,,6.037420453100641,5.919213644621352,,,,-1327.4136391142313,-1318.1138731739693,,,
2025-11,Low,Franklin,156.79965079365078,522.6110629067246,105.3440758053806,106.14577867715737,1096.0874564118303,2.255486727862391,6.096066728538998,-1332.1645550921562,4.664813419832914,4.657231905212755,4.580209023827952,4.482066516344311,,,,2.461802271089724,2.8635040180941376,,,,1095.6084700694585,1094.5416460202205,,,,4.572852646478619,4.6468694332576455,,,,6.037420453100641,5.919213644621352,,,,-1327.4136391142313,-1318.1138731739693,,,
2025-11,Low,Manukau,156.79965079365078,522.6110629067246,324.48854093083503,594.2449849655596,1096.0874564118303,2.255486727862391,6.096066728538998,-1332.1645550921562,6.387291666937649,5.782250222518576,6.3026872709326875,6.204544763449046,,,,2.461802271089724,2.8635040180941376,,,,1095.6084700694585,1094.5416460202205,,,,5.697870963784441,5.771887750563467,,,,6.037420453100641,5.919213644621352,,,,-1327.4136391142313,-1318.1138731739693,,,
2025-11,Low,NorthShore,156.79965079365078,522.6110629067246,218.0649357406,406.26734462407495,1096.0874564118303,2.255486727862391,6.096066728538998,-1332.1645550921562,6.007011427191826,5.384792888804243,5.922407031186864,5.8242645237032225,,,,2.461802271089724,2.8635040180941376,,,,1095.6084700694585,1094.5416460202205,,,,5.300413630070107,5.374430416849133,,,,6.037420453100641,5.919213644621352,,,,-1327.4136391142313,-1318.1138731739693,,,
2025-11,Low,Papakura,156.79965079365078,522.6110629067246,73.8578020804589,100.04052198230568,1096.0874564118303,2.255486727862391,6.096066728538998,-1332.1645550921562,4.6055753237317685,4.302141651067465,4.520970927726807,4.422828420243165,,,,2.461802271089724,2.8635040180941376,,,,1095.6084700694585,1094.5416460202205,,,,4.217762392333329,4.291779179112355,,,,6.037420453100641,5.919213644621352,,,,-1327.4136391142313,-1318.1138731739693,,,
2025-11,Low,Rodney,156.79965079365078,522.6110629067246,74.2176452087438,244.9600361601,1096.0874564118303,2.255486727862391,6.096066728538998,-1332.1645550921562,5.501095079525708,4.3070019279497185,5.416490683520746,5.318348176037104,,,,2.461802271089724,2.8635040180941376,,,,1095.6084700694585,1094.5416460202205,,,,4.222622669215583,4.296639455994609,,,,6.037420453100641,5.919213644621352,,,,-1327.4136391142313,-1318.1138731739693,,,
2025-11,Low,Waitakere,156.79965079365078,522.6110629067246,155.18234907282795,404.767807892006,1096.0874564118303,2.255486727862391,6.096066728538998,-1332.1645550921562,6.003313588852416,5.0446008710804975,5.918709192847454,5.820566685363812,,,,2.461802271089724,2.8635040180941376,,,,1095.6084700694585,1094.5416460202205,,,,4.960221612346362,5.034238399125388,,,,6.037420453100641,5.919213644621352,,,,-1327.4136391142313,-1318.1138731739693,,,
2025-12,Low,AucklandCity,156.79965079365078,522.6110629067246,252.55581074699805,596.3836519965334,1096.5301037023214,2.0456591647274736,6.154365963618709,-1336.983549556631,6.390884171375611,5.5316322569526735,6.524511274960605,6.319589154169355,,,,2.255486727862391,2.6645069274914936,,,,1096.0874564118303,1095.093185200983,,,,5.802286572778014,5.877291037811462,,,,6.096066728538998,5.9784588322331285,,,,-1332.1645550921562,-1322.7302570621894,,,
2025-12,Low,Franklin,156.79965079365078,522.6110629067246,80.36490608280835,92.86866736778192,1096.5301037023214,2.0456591647274736,6.154365963618709,-1336.983549556631,4.531186316247921,4.3865775893874135,4.664813419832914,4.459891299041664,,,,2.255486727862391,2.6645069274914936,,,,1096.0874564118303,1095.093185200983,,,,4.657231905212755,4.732236370246203,,,,6.096066728538998,5.9784588322331285,,,,-1332.1645550921562,-1322.7302570621894,,,
