Month,District,log_Median_Price,weeklyrent,CGPI_Dwelling_lag1,OCR_lag1,CGPI_Dwelling_lag9,unemployment_rate_lag6,log_sales_count,unemployment_rate_lag9,unemployment_rate_lag1,log_sales_count_lag1,log_sales_count_lag12,unemployment_rate_lag3,log_Consents_lag1,log_Consents_lag9,log_sales_count_lag3,log_sales_count_lag9,log_Consents,OCR_lag12,Net_migration_monthly,log_Consents_lag6,log_Consents_lag3,log_sales_count_lag6,log_Consents_lag12
2020-01,AucklandCity,13.742939865129438,567.5,775.7,1.0,758.0,4.23,5.863631175598097,4.2,4.2,6.338594078203183,5.860786223465865,4.27,6.056784013228625,5.802118375377063,6.400257445308821,6.363028103540465,4.990432586778736,1.75,383.33,6.405228458030842,5.703782474656201,6.405228458030842,6.163314804034641
2020-01,Franklin,13.493926933836812,511.0,775.7,1.0,758.0,4.23,4.189654742026425,4.2,4.2,4.418840607796598,4.276666119016055,4.27,4.127134385045092,4.0943445622221,4.584967478670572,4.174387269895637,4.77912349311153,1.75,133.33,4.143134726391533,4.174387269895637,4.382026634673881,4.127134385045092
2020-01,Manukau,13.664687668229693,505.5,775.7,1.0,758.0,4.23,5.407171771460119,4.2,4.2,5.82600010738045,5.365976015021851,4.27,5.442417710521793,5.181783550292085,5.976350909297934,5.755742213586912,5.476463551931511,1.75,465.83,5.327876168789581,5.19295685089021,6.021023349349527,5.111987788356544
2020-01,NorthShore,13.911729415704816,585.5,775.7,1.0,758.0,4.23,5.313205979041787,4.2,4.2,5.872117789475416,5.043425116919247,4.27,5.407171771460119,5.170483995038151,5.762051382780177,5.60947179518496,5.236441962829949,1.75,301.67,5.568344503761097,5.7745515455444085,5.723585101952381,5.049856007249537
2020-01,Papakura,13.473020249017498,518.0,775.7,1.0,758.0,4.23,4.418840607796598,4.2,4.2,4.691347882229144,4.23410650459726,4.27,4.406719247264253,5.003946305945459,4.804021044733257,4.5217885770490405,4.553876891600541,1.75,216.67,4.74493212836325,4.718498871295094,4.672828834461906,4.770684624465665
2020-01,Rodney,13.731041401337825,542.0,775.7,1.0,758.0,4.23,5.075173815233827,4.2,4.2,5.017279836814924,4.812184355372417,4.27,3.80666248977032,4.330733340286331,5.198497031265826,4.976733742420574,3.9889840465642745,1.75,233.33,4.3694478524670215,4.477336814478207,5.093750200806762,4.605170185988092
2020-01,Waitakere,13.62918097977278,517.5,775.7,1.0,758.0,4.23,5.545177444479562,4.2,4.2,5.796057750765372,5.278114659230517,4.27,5.043425116919247,4.276666119016055,5.736572297479192,5.537334267018537,4.672828834461906,1.75,135.0,4.787491742782046,5.655991810819852,5.69035945432406,3.737669618283368
2020-02,AucklandCity,13.815510557964274,567.5,778.13,1.0,760.48,4.27,6.424869023905388,4.2,4.23,5.863631175598097,6.1675164908883415,4.23,4.990432586778736,6.0063531596017325,6.638567789166521,6.440946540632921,5.480638923341991,1.75,383.33,6.07993319509559,5.501258210544727,6.270988431858299,6.059123195581797
2020-02,Franklin,13.38472764187182,511.0,778.13,1.0,760.48,4.27,4.6443908991413725,4.2,4.23,4.189654742026425,4.248495242049359,4.23,4.77912349311153,4.189654742026425,4.634728988229636,4.477336814478207,3.9889840465642745,1.75,133.33,4.418840607796598,4.060443010546419,4.48863636973214,4.61512051684126
2020-02,Manukau,13.652991628466498,505.5,778.13,1.0,760.48,4.27,5.976350909297934,4.2,4.23,5.407171771460119,5.5053315359323625,4.23,5.476463551931511,5.560681631015528,6.111467339502679,5.905361848054571,5.828945617610208,1.75,465.83,5.765191102784844,5.652489180268651,5.948034989180646,5.645446897643238
2020-02,NorthShore,13.959610901938031,585.5,778.13,1.0,760.48,4.27,5.817111159963204,4.2,4.23,5.313205979041787,5.288267030694535,4.23,5.236441962829949,5.66988092298052,5.863631175598097,5.7899601708972535,5.5093883366279774,1.75,301.67,5.771441123130016,5.017279836814924,5.568344503761097,5.60947179518496
2020-02,Papakura,13.437174117244362,518.0,778.13,1.0,760.48,4.27,4.74493212836325,4.2,4.23,4.418840607796598,4.110873864173311,4.23,4.553876891600541,5.187385805840755,4.919980925828125,4.605170185988092,4.844187086458591,1.75,216.67,4.477336814478207,5.049856007249537,4.770684624465665,4.890349128221754
2020-02,Rodney,13.687677186454389,542.0,778.13,1.0,760.48,4.27,5.278114659230517,4.2,4.23,5.075173815233827,4.890349128221754,4.23,3.9889840465642745,4.0943445622221,5.342334251964811,5.123963979403259,4.465908118654584,1.75,233.33,4.262679877041316,4.219507705176107,5.135798437050262,4.07753744390572
2020-02,Waitakere,13.62918097977278,517.5,778.13,1.0,760.48,4.27,5.648974238161206,4.2,4.23,5.545177444479562,5.3230099791384085,4.23,4.672828834461906,5.953243334287785,5.940171252720432,5.780743515792329,4.897839799950911,1.75,135.0,4.430816798843313,5.056245805348308,5.560681631015528,4.276666119016055
2020-03,AucklandCity,13.963930563082547,567.5,779.58,1.0,762.95,4.3,6.645090969505644,4.2,4.27,6.424869023905388,6.519147287940395,4.2,5.480638923341991,5.991464547107982,6.338594078203183,6.349138991379798,5.662960480135946,1.75,383.33,5.717027701406222,6.056784013228625,6.3473892096560105,5.5053315359323625
2020-03,Franklin,13.473020249017498,511.0,779.58,1.0,762.95,4.3,4.663439094112067,4.2,4.27,4.6443908991413725,4.406719247264253,4.2,3.9889840465642745,4.02535169073515,4.418840607796598,4.394449154672439,4.174387269895637,1.75,133.33,3.8501476017100575,4.127134385045092,4.574710978503383,4.276666119016055
2020-03,Manukau,13.732128949025222,505.5,779.58,1.0,762.95,4.3,6.1675164908883415,4.2,4.27,5.976350909297934,5.998936561946683,4.2,5.828945617610208,5.209486152841421,5.82600010738045,5.983936280687191,5.62040086571715,1.75,465.83,5.634789603169249,5.442417710521793,5.993961427306569,5.0238805208462765
2020-03,NorthShore,13.933293593620656,585.5,779.58,1.0,762.95,4.3,6.089044875446846,4.2,4.27,5.817111159963204,5.762051382780177,4.2,5.5093883366279774,5.575949103146316,5.872117789475416,5.616771097666572,5.602118820879701,1.75,301.67,5.497168225293202,5.407171771460119,5.517452896464707,5.963579343618446
2020-03,Papakura,13.471610805514263,518.0,779.58,1.0,762.95,4.3,4.762173934797756,4.2,4.27,4.74493212836325,4.465908118654584,4.2,4.844187086458591,4.736198448394496,4.691347882229144,4.634728988229636,4.663439094112067,1.75,216.67,4.04305126783455,4.406719247264253,4.897839799950911,4.8283137373023015
2020-03,Rodney,13.710150042306449,542.0,779.58,1.0,762.95,4.3,5.459585514144159,4.2,4.27,5.278114659230517,5.170483995038151,4.2,4.465908118654584,4.110873864173311,5.017279836814924,5.135798437050262,4.290459441148391,1.75,233.33,3.9318256327243257,3.80666248977032,5.062595033026967,4.127134385045092
2020-03,Waitakere,13.64709190633931,517.5,779.58,1.0,762.95,4.3,6.013715156042802,4.2,4.27,5.648974238161206,5.82600010738045,4.2,4.897839799950911,4.276666119016055,5.796057750765372,5.634789603169249,4.61512051684126,1.75,135.0,5.0369526024136295,5.043425116919247,5.545177444479562,4.060443010546419
2020-04,AucklandCity,13.883169206438088,567.5,781.03,0.25,765.43,4.27,5.147494476813453,4.23,4.3,6.645090969505644,6.363028103540465,4.23,5.662960480135946,6.405228458030842,5.863631175598097,6.405228458030842,5.017279836814924,1.75,383.33,5.703782474656201,4.990432586778736,6.400257445308821,5.802118375377063
2020-04,Franklin,13.418757390458133,511.0,781.03,0.25,765.43,4.27,3.091042453358316,4.23,4.3,4.663439094112067,4.174387269895637,4.23,4.174387269895637,4.143134726391533,4.189654742026425,4.382026634673881,4.248495242049359,1.75,133.33,4.174387269895637,4.77912349311153,4.584967478670572,4.0943445622221
2020-04,Manukau,13.64709190633931,505.5,781.03,0.25,765.43,4.27,4.5217885770490405,4.23,4.3,6.1675164908883415,5.755742213586912,4.23,5.62040086571715,5.327876168789581,5.407171771460119,6.021023349349527,5.10594547390058,1.75,465.83,5.19295685089021,5.476463551931511,5.976350909297934,5.181783550292085
2020-04,NorthShore,13.918067146289369,585.5,781.03,0.25,765.43,4.27,4.624972813284271,4.23,4.3,6.089044875446846,5.60947179518496,4.23,5.602118820879701,5.568344503761097,5.313205979041787,5.723585101952381,5.123963979403259,1.75,301.67,5.7745515455444085,5.236441962829949,5.762051382780177,5.170483995038151
2020-04,Papakura,13.507625778194974,518.0,781.03,0.25,765.43,4.27,2.995732273553991,4.23,4.3,4.762173934797756,4.5217885770490405,4.23,4.663439094112067,4.74493212836325,4.418840607796598,4.672828834461906,4.890349128221754,1.75,216.67,4.718498871295094,4.553876891600541,4.804021044733257,5.003946305945459
2020-04,Rodney,13.676248490630767,542.0,781.03,0.25,765.43,4.27,3.951243718581428,4.23,4.3,5.459585514144159,4.976733742420574,4.23,4.290459441148391,4.3694478524670215,5.075173815233827,5.093750200806762,4.672828834461906,1.75,233.33,4.477336814478207,3.9889840465642745,5.198497031265826,4.330733340286331
2020-04,Waitakere,13.681979165339753,517.5,781.03,0.25,765.43,4.27,4.356708826689592,4.23,4.3,6.013715156042802,5.537334267018537,4.23,4.61512051684126,4.787491742782046,5.545177444479562,5.69035945432406,4.499809670330265,1.75,135.0,5.655991810819852,4.672828834461906,5.736572297479192,4.276666119016055
2020-05,AucklandCity,13.87141818990257,567.5,782.48,0.25,767.24,4.23,5.945420608606575,4.27,4.3,5.147494476813453,6.440946540632921,4.27,5.017279836814924,6.07993319509559,6.424869023905388,6.270988431858299,6.246106765481563,1.5,383.33,5.501258210544727,5.480638923341991,6.638567789166521,6.0063531596017325
2020-05,Franklin,13.458835614025542,511.0,782.48,0.25,767.24,4.23,3.871201010907891,4.27,4.3,3.091042453358316,4.477336814478207,4.27,4.248495242049359,4.418840607796598,4.6443908991413725,4.48863636973214,4.442651256490317,1.5,133.33,4.060443010546419,3.9889840465642745,4.634728988229636,4.189654742026425
2020-05,Manukau,13.676248490630767,505.5,782.48,0.25,767.24,4.23,5.337538079701318,4.27,4.3,4.5217885770490405,5.905361848054571,4.27,5.10594547390058,5.765191102784844,5.976350909297934,5.948034989180646,5.318119993844216,1.5,465.83,5.652489180268651,5.828945617610208,6.111467339502679,5.560681631015528
2020-05,NorthShore,13.815510557964274,585.5,782.48,0.25,767.24,4.23,5.062595033026967,4.27,4.3,4.624972813284271,5.7899601708972535,4.27,5.123963979403259,5.771441123130016,5.817111159963204,5.568344503761097,5.278114659230517,1.5,301.67,5.017279836814924,5.5093883366279774,5.863631175598097,5.66988092298052
2020-05,Papakura,13.458835614025542,518.0,782.48,0.25,767.24,4.23,3.8918202981106265,4.27,4.3,2.995732273553991,4.605170185988092,4.27,4.890349128221754,4.477336814478207,4.74493212836325,4.770684624465665,4.795790545596741,1.5,216.67,5.049856007249537,4.844187086458591,4.919980925828125,5.187385805840755
2020-05,Rodney,13.693342923990066,542.0,782.48,0.25,767.24,4.23,4.74493212836325,4.27,4.3,3.951243718581428,5.123963979403259,4.27,4.672828834461906,4.262679877041316,5.278114659230517,5.135798437050262,4.499809670330265,1.5,233.33,4.219507705176107,4.465908118654584,5.342334251964811,4.0943445622221
2020-05,Waitakere,13.62918097977278,517.5,782.48,0.25,767.24,4.23,5.356586274672012,4.27,4.3,4.356708826689592,5.780743515792329,4.27,4.499809670330265,4.430816798843313,5.648974238161206,5.560681631015528,5.0369526024136295,1.5,135.0,5.056245805348308,4.897839799950911,5.940171252720432,5.953243334287785
2020-06,AucklandCity,13.953096220916835,567.5,783.13,0.25,769.04,4.2,6.51025834052315,4.3,4.3,5.945420608606575,6.349138991379798,4.3,6.246106765481563,5.717027701406222,6.645090969505644,6.3473892096560105,5.616771097666572,1.5,383.33,6.056784013228625,5.662960480135946,6.338594078203183,5.991464547107982
2020-06,Franklin,13.521139497361697,511.0,783.13,0.25,769.04,4.2,4.564348191467836,4.3,4.3,3.871201010907891,4.394449154672439,4.3,4.442651256490317,3.8501476017100575,4.663439094112067,4.574710978503383,4.691347882229144,1.5,133.33,4.127134385045092,4.174387269895637,4.418840607796598,4.02535169073515
2020-06,Manukau,13.698976741708323,505.5,783.13,0.25,769.04,4.2,5.840641657373398,4.3,4.3,5.337538079701318,5.983936280687191,4.3,5.318119993844216,5.634789603169249,6.1675164908883415,5.993961427306569,5.659482215759621,1.5,465.83,5.442417710521793,5.62040086571715,5.82600010738045,5.209486152841421
2020-06,NorthShore,13.87377946608825,585.5,783.13,0.25,769.04,4.2,5.749392985908253,4.3,4.3,5.062595033026967,5.616771097666572,4.3,5.278114659230517,5.497168225293202,6.089044875446846,5.517452896464707,5.934894195619588,1.5,301.67,5.407171771460119,5.602118820879701,5.872117789475416,5.575949103146316
2020-06,Papakura,13.390862630439337,518.0,783.13,0.25,769.04,4.2,4.564348191467836,4.3,4.3,3.8918202981106265,4.634728988229636,4.3,4.795790545596741,4.04305126783455,4.762173934797756,4.897839799950911,4.709530201312334,1.5,216.67,4.406719247264253,4.663439094112067,4.691347882229144,4.736198448394496
2020-06,Rodney,13.713477832399125,542.0,783.13,0.25,769.04,4.2,5.170483995038151,4.3,4.3,4.74493212836325,5.135798437050262,4.3,4.499809670330265,3.9318256327243257,5.459585514144159,5.062595033026967,4.418840607796598,1.5,233.33,3.80666248977032,4.290459441148391,5.017279836814924,4.110873864173311
2020-06,Waitakere,13.610943392223,517.5,783.13,0.25,769.04,4.2,5.87493073085203,4.3,4.3,5.356586274672012,5.634789603169249,4.3,5.0369526024136295,5.0369526024136295,6.013715156042802,5.545177444479562,5.25227342804663,1.5,135.0,5.043425116919247,4.61512051684126,5.796057750765372,4.276666119016055
2020-08,AucklandCity,13.9108207377686,567.5,783.78,0.25,770.85,4.23,6.71901315438526,4.27,4.3,6.51025834052315,6.405228458030842,4.3,5.616771097666572,5.703782474656201,5.147494476813453,6.400257445308821,5.497168225293202,1.5,383.33,4.990432586778736,5.017279836814924,5.863631175598097,6.405228458030842
2020-08,Franklin,13.473020249017498,511.0,783.78,0.25,770.85,4.23,4.736198448394496,4.27,4.3,4.564348191467836,4.382026634673881,4.3,4.691347882229144,4.174387269895637,3.091042453358316,4.584967478670572,4.553876891600541,1.5,133.33,4.77912349311153,4.248495242049359,4.189654742026425,4.143134726391533
2020-08,Manukau,13.732128949025222,505.5,783.78,0.25,770.85,4.23,6.2878585601617845,4.27,4.3,5.840641657373398,6.021023349349527,4.3,5.659482215759621,5.19295685089021,4.5217885770490405,5.976350909297934,5.468060141135132,1.5,465.83,5.476463551931511,5.10594547390058,5.407171771460119,5.327876168789581
2020-08,NorthShore,13.928839243271277,585.5,783.78,0.25,770.85,4.23,6.059123195581797,4.27,4.3,5.749392985908253,5.723585101952381,4.3,5.934894195619588,5.7745515455444085,4.624972813284271,5.762051382780177,5.945420608606575,1.5,301.67,5.236441962829949,5.123963979403259,5.313205979041787,5.568344503761097
2020-08,Papakura,13.574712071411344,518.0,783.78,0.25,770.85,4.23,4.948759890378168,4.27,4.3,4.564348191467836,4.672828834461906,4.3,4.709530201312334,4.718498871295094,2.995732273553991,4.804021044733257,4.736198448394496,1.5,216.67,4.553876891600541,4.890349128221754,4.418840607796598,4.74493212836325
2020-08,Rodney,13.77572968795243,542.0,783.78,0.25,770.85,4.23,5.365976015021851,4.27,4.3,5.170483995038151,5.093750200806762,4.3,4.418840607796598,4.477336814478207,3.951243718581428,5.198497031265826,4.574710978503383,1.5,233.33,3.9889840465642745,4.672828834461906,5.075173815233827,4.3694478524670215
2020-08,Waitakere,13.693342923990066,517.5,783.78,0.25,770.85,4.23,6.054439346269371,4.27,4.3,5.87493073085203,5.69035945432406,4.3,5.25227342804663,5.655991810819852,4.356708826689592,5.736572297479192,5.37989735354046,1.5,135.0,4.672828834461906,4.499809670330265,5.545177444479562,4.787491742782046
2020-09,AucklandCity,14.038654109278484,567.5,787.47,0.25,773.28,4.27,6.8001700683022,4.23,4.5,6.71901315438526,6.270988431858299,4.3,5.497168225293202,5.501258210544727,5.945420608606575,6.638567789166521,6.126869184114185,1.0,383.33,5.480638923341991,6.246106765481563,6.424869023905388,6.07993319509559
2020-09,Franklin,13.473020249017498,511.0,787.47,0.25,773.28,4.27,4.867534450455582,4.23,4.5,4.736198448394496,4.48863636973214,4.3,4.553876891600541,4.060443010546419,3.871201010907891,4.634728988229636,4.262679877041316,1.0,133.33,3.9889840465642745,4.442651256490317,4.6443908991413725,4.418840607796598
2020-09,Manukau,13.780919113194654,505.5,787.47,0.25,773.28,4.27,6.3473892096560105,4.23,4.5,6.2878585601617845,5.948034989180646,4.3,5.468060141135132,5.652489180268651,5.337538079701318,6.111467339502679,5.860786223465865,1.0,465.83,5.828945617610208,5.318119993844216,5.976350909297934,5.765191102784844
2020-09,NorthShore,13.846306458761427,585.5,787.47,0.25,773.28,4.27,6.311734809152915,4.23,4.5,6.059123195581797,5.568344503761097,4.3,5.945420608606575,5.017279836814924,5.062595033026967,5.863631175598097,6.0473721790462776,1.0,301.67,5.5093883366279774,5.278114659230517,5.817111159963204,5.771441123130016
2020-09,Papakura,13.491164501140902,518.0,787.47,0.25,773.28,4.27,4.997212273764115,4.23,4.5,4.948759890378168,4.770684624465665,4.3,4.736198448394496,5.049856007249537,3.8918202981106265,4.919980925828125,5.030437921392435,1.0,216.67,4.844187086458591,4.795790545596741,4.74493212836325,4.477336814478207
2020-09,Rodney,13.7525707581904,542.0,787.47,0.25,773.28,4.27,5.605802066295998,4.23,4.5,5.365976015021851,5.135798437050262,4.3,4.574710978503383,4.219507705176107,4.74493212836325,5.342334251964811,4.836281906951478,1.0,233.33,4.465908118654584,4.499809670330265,5.278114659230517,4.262679877041316
2020-09,Waitakere,13.693342923990066,517.5,787.47,0.25,773.28,4.27,6.054439346269371,4.23,4.5,6.054439346269371,5.560681631015528,4.3,5.37989735354046,5.056245805348308,5.356586274672012,5.940171252720432,4.983606621708336,1.0,135.0,4.897839799950911,5.0369526024136295,5.648974238161206,4.430816798843313
2020-10,AucklandCity,14.01436141670944,567.5,790.5,0.25,775.7,4.3,6.933423025730715,4.2,4.6,6.8001700683022,6.3473892096560105,4.3,6.126869184114185,6.056784013228625,6.51025834052315,6.338594078203183,5.863631175598097,1.0,383.33,5.662960480135946,5.616771097666572,6.645090969505644,5.717027701406222
2020-10,Franklin,13.507625778194974,511.0,790.5,0.25,775.7,4.3,4.74493212836325,4.2,4.6,4.867534450455582,4.574710978503383,4.3,4.262679877041316,4.127134385045092,4.564348191467836,4.418840607796598,4.330733340286331,1.0,133.33,4.174387269895637,4.691347882229144,4.663439094112067,3.8501476017100575
2020-10,Manukau,13.807982291543482,505.5,790.5,0.25,775.7,4.3,6.496774990185863,4.2,4.6,6.3473892096560105,5.993961427306569,4.3,5.860786223465865,5.442417710521793,5.840641657373398,5.82600010738045,5.863631175598097,1.0,465.83,5.62040086571715,5.659482215759621,6.1675164908883415,5.634789603169249
2020-10,NorthShore,13.959610901938031,585.5,790.5,0.25,775.7,4.3,6.144185634125646,4.2,4.6,6.311734809152915,5.517452896464707,4.3,6.0473721790462776,5.407171771460119,5.749392985908253,5.872117789475416,5.82600010738045,1.0,301.67,5.602118820879701,5.934894195619588,6.089044875446846,5.497168225293202
2020-10,Papakura,13.500799813124576,518.0,790.5,0.25,775.7,4.3,5.153291594497779,4.2,4.6,4.997212273764115,4.897839799950911,4.3,5.030437921392435,4.406719247264253,4.564348191467836,4.691347882229144,4.812184355372417,1.0,216.67,4.663439094112067,4.709530201312334,4.762173934797756,4.04305126783455
2020-10,Rodney,13.75894020647588,542.0,790.5,0.25,775.7,4.3,5.69035945432406,4.2,4.6,5.605802066295998,5.062595033026967,4.3,4.836281906951478,3.80666248977032,5.170483995038151,5.017279836814924,4.787491742782046,1.0,233.33,4.290459441148391,4.418840607796598,5.459585514144159,3.9318256327243257
2020-10,Waitakere,13.726679344257658,517.5,790.5,0.25,775.7,4.3,6.20455776256869,4.2,4.6,6.054439346269371,5.545177444479562,4.3,4.983606621708336,5.043425116919247,5.87493073085203,5.796057750765372,5.278114659230517,1.0,135.0,4.61512051684126,5.25227342804663,6.013715156042802,5.0369526024136295
2020-11,AucklandCity,14.038654109278484,567.5,793.54,0.25,778.13,4.3,7.141245122350491,4.23,4.7,6.933423025730715,6.400257445308821,4.5,5.863631175598097,4.990432586778736,6.71901315438526,5.863631175598097,6.2878585601617845,1.0,383.33,5.017279836814924,5.497168225293202,5.147494476813453,5.703782474656201
2020-11,Franklin,13.596109992928898,511.0,793.54,0.25,778.13,4.3,4.912654885736052,4.23,4.7,4.74493212836325,4.584967478670572,4.5,4.330733340286331,4.77912349311153,4.736198448394496,4.189654742026425,4.51085950651685,1.0,133.33,4.248495242049359,4.553876891600541,3.091042453358316,4.174387269895637
2020-11,Manukau,13.779883380321124,505.5,793.54,0.25,778.13,4.3,6.658011045870748,4.23,4.7,6.496774990185863,5.976350909297934,4.5,5.863631175598097,5.476463551931511,6.2878585601617845,5.407171771460119,6.113682179832232,1.0,465.83,5.10594547390058,5.468060141135132,4.5217885770490405,5.19295685089021
2020-11,NorthShore,14.018451401960965,585.5,793.54,0.25,778.13,4.3,6.343880434126331,4.23,4.7,6.144185634125646,5.762051382780177,4.5,5.82600010738045,5.236441962829949,6.059123195581797,5.313205979041787,5.3471075307174685,1.0,301.67,5.123963979403259,5.945420608606575,4.624972813284271,5.7745515455444085
2020-11,Papakura,13.556739829006911,518.0,793.54,0.25,778.13,4.3,5.293304824724492,4.23,4.7,5.153291594497779,4.804021044733257,4.5,4.812184355372417,4.553876891600541,4.948759890378168,4.418840607796598,4.941642422609304,1.0,216.67,4.890349128221754,4.736198448394496,2.995732273553991,4.718498871295094
2020-11,Rodney,13.820498099475314,542.0,793.54,0.25,778.13,4.3,5.831882477283517,4.23,4.7,5.69035945432406,5.198497031265826,4.5,4.787491742782046,3.9889840465642745,5.365976015021851,5.075173815233827,4.584967478670572,1.0,233.33,4.672828834461906,4.574710978503383,3.951243718581428,4.477336814478207
2020-11,Waitakere,13.716794585025117,517.5,793.54,0.25,778.13,4.3,6.345636360828596,4.23,4.7,6.20455776256869,5.736572297479192,4.5,5.278114659230517,4.672828834461906,6.054439346269371,5.545177444479562,5.308267697401205,1.0,135.0,4.499809670330265,5.37989735354046,4.356708826689592,5.655991810819852
2020-12,AucklandCity,14.054527458434777,567.5,796.23,0.25,779.58,4.3,6.874198495453294,4.27,4.8,7.141245122350491,6.638567789166521,4.6,6.2878585601617845,5.480638923341991,6.8001700683022,6.424869023905388,6.192362489474872,1.0,383.33,6.246106765481563,6.126869184114185,5.945420608606575,5.501258210544727
2020-12,Franklin,13.581053246749793,511.0,796.23,0.25,779.58,4.3,4.836281906951478,4.27,4.8,4.912654885736052,4.634728988229636,4.6,4.51085950651685,3.9889840465642745,4.867534450455582,4.6443908991413725,4.262679877041316,1.0,133.33,4.442651256490317,4.262679877041316,3.871201010907891,4.060443010546419
2020-12,Manukau,13.73538451348499,505.5,796.23,0.25,779.58,4.3,6.705639094860003,4.27,4.8,6.658011045870748,6.111467339502679,4.6,6.113682179832232,5.828945617610208,6.3473892096560105,5.976350909297934,6.148468295917647,1.0,465.83,5.318119993844216,5.860786223465865,5.337538079701318,5.652489180268651
2020-12,NorthShore,14.026581528044217,585.5,796.23,0.25,779.58,4.3,6.333279628139691,4.27,4.8,6.343880434126331,5.863631175598097,4.6,5.3471075307174685,5.5093883366279774,6.311734809152915,5.817111159963204,5.176149732573829,1.0,301.67,5.278114659230517,6.0473721790462776,5.062595033026967,5.017279836814924
2020-12,Papakura,13.592367006650065,518.0,796.23,0.25,779.58,4.3,5.308267697401205,4.27,4.8,5.293304824724492,4.919980925828125,4.6,4.941642422609304,4.844187086458591,4.997212273764115,4.74493212836325,5.10594547390058,1.0,216.67,4.795790545596741,5.030437921392435,3.8918202981106265,5.049856007249537
2020-12,Rodney,13.830399170458024,542.0,796.23,0.25,779.58,4.3,5.666426688112432,4.27,4.8,5.831882477283517,5.342334251964811,4.6,4.584967478670572,4.465908118654584,5.605802066295998,5.278114659230517,4.330733340286331,1.0,233.33,4.499809670330265,4.836281906951478,4.74493212836325,4.219507705176107
2020-12,Waitakere,13.764217263576723,517.5,796.23,0.25,779.58,4.3,6.329720905522696,4.27,4.8,6.345636360828596,5.940171252720432,4.6,5.308267697401205,4.897839799950911,6.054439346269371,5.648974238161206,4.948759890378168,1.0,135.0,5.0369526024136295,4.983606621708336,5.356586274672012,5.056245805348308
2021-01,AucklandCity,13.911729415704816,587.33,798.93,0.25,781.03,4.3,6.222576268071369,4.3,4.9,6.874198495453294,6.338594078203183,4.7,6.192362489474872,5.662960480135946,6.933423025730715,6.645090969505644,6.251903883165888,1.0,-949.17,5.616771097666572,5.863631175598097,6.51025834052315,6.056784013228625
2021-01,Franklin,13.554145793829866,554.0,798.93,0.25,781.03,4.3,4.624972813284271,4.3,4.9,4.836281906951478,4.418840607796598,4.7,4.262679877041316,4.174387269895637,4.74493212836325,4.663439094112067,4.343805421853684,1.0,77.5,4.691347882229144,4.330733340286331,4.564348191467836,4.127134385045092
2021-01,Manukau,13.737008329809315,525.75,798.93,0.25,781.03,4.3,5.996452088619021,4.3,4.9,6.705639094860003,5.82600010738045,4.7,6.148468295917647,5.62040086571715,6.496774990185863,6.1675164908883415,5.303304908059076,1.0,-231.67,5.659482215759621,5.863631175598097,5.840641657373398,5.442417710521793
2021-01,NorthShore,14.042646130548022,605.0,798.93,0.25,781.03,4.3,5.802118375377063,4.3,4.9,6.333279628139691,5.872117789475416,4.7,5.176149732573829,5.602118820879701,6.144185634125646,6.089044875446846,5.638354669333745,1.0,-261.67,5.934894195619588,5.82600010738045,5.749392985908253,5.407171771460119
2021-01,Papakura,13.574712071411344,559.0,798.93,0.25,781.03,4.3,4.672828834461906,4.3,4.9,5.308267697401205,4.691347882229144,4.7,5.10594547390058,4.663439094112067,5.153291594497779,4.762173934797756,4.5217885770490405,1.0,125.0,4.709530201312334,4.812184355372417,4.564348191467836,4.406719247264253
2021-01,Rodney,13.901688254205329,570.0,798.93,0.25,781.03,4.3,5.153291594497779,4.3,4.9,5.666426688112432,5.017279836814924,4.7,4.330733340286331,4.290459441148391,5.69035945432406,5.459585514144159,4.204692619390966,1.0,141.67,4.418840607796598,4.787491742782046,5.170483995038151,3.80666248977032
2021-01,Waitakere,13.753635154246188,546.0,798.93,0.25,781.03,4.3,5.805134968916488,4.3,4.9,6.329720905522696,5.796057750765372,4.7,4.948759890378168,4.61512051684126,6.20455776256869,6.013715156042802,5.111987788356544,1.0,-83.33,5.25227342804663,5.278114659230517,5.87493073085203,5.043425116919247
2021-02,AucklandCity,14.0670471837797,587.33,801.62,0.25,782.48,4.5,6.75343791859778,4.3,4.93,6.222576268071369,5.863631175598097,4.8,6.251903883165888,5.017279836814924,7.141245122350491,5.147494476813453,5.627621113690637,1.0,-949.17,5.497168225293202,6.2878585601617845,6.71901315438526,4.990432586778736
2021-02,Franklin,13.625559974005828,554.0,801.62,0.25,782.48,4.5,4.718498871295094,4.3,4.93,4.624972813284271,4.189654742026425,4.8,4.343805421853684,4.248495242049359,4.912654885736052,3.091042453358316,4.68213122712422,1.0,77.5,4.553876891600541,4.51085950651685,4.736198448394496,4.77912349311153
2021-02,Manukau,13.818506066944073,525.75,801.62,0.25,782.48,4.5,6.432940092739179,4.3,4.93,5.996452088619021,5.407171771460119,4.8,5.303304908059076,5.10594547390058,6.658011045870748,4.5217885770490405,5.648974238161206,1.0,-231.67,5.468060141135132,6.113682179832232,6.2878585601617845,5.476463551931511
2021-02,NorthShore,14.093899583504465,605.0,801.62,0.25,782.48,4.5,6.154858094016418,4.3,4.93,5.802118375377063,5.313205979041787,4.8,5.638354669333745,5.123963979403259,6.343880434126331,4.624972813284271,5.342334251964811,1.0,-261.67,5.945420608606575,5.3471075307174685,6.059123195581797,5.236441962829949
