Month,District,Scenario,feature,shap_value
2025-09-01,Papakura,base,f_25,0.0012917917649522062
2025-09-01,Rodney,base,f_25,0.0012081541824340522
2025-09-01,Waitakere,base,f_25,1.5792214540415897e-05
2025-10-01,AucklandCity,base,f_25,0.00023916551245595853
2025-10-01,Franklin,base,f_25,0.0017565095487034636
2025-10-01,Manukau,base,f_25,0.00020010435649916677
2025-10-01,NorthShore,base,f_25,0.0007251631888290424
2025-10-01,Papakura,base,f_25,0.0017813714903798282
2025-10-01,Rodney,base,f_25,0.0015247622298969056
2025-10-01,Waitakere,base,f_25,5.500562133399434e-05
2025-11-01,AucklandCity,base,f_25,0.00025687780731414536
2025-11-01,Franklin,base,f_25,0.0017444153834222133
2025-11-01,Manukau,base,f_25,0.0002923209887995879
2025-11-01,NorthShore,base,f_25,0.0007727774908133962
2025-11-01,Papakura,base,f_25,0.0017277943401858196
2025-11-01,Rodney,base,f_25,0.0013921057018945627
2025-11-01,Waitakere,base,f_25,4.598455478274924e-05
2025-12-01,AucklandCity,base,f_25,0.00041739453579045505
2025-12-01,Franklin,base,f_25,0.0016846644097802095
2025-12-01,Manukau,base,f_25,0.00015863259502463402
2025-12-01,NorthShore,base,f_25,0.0007148429471762545
2025-12-01,Papakura,base,f_25,0.001719692936421114
2025-12-01,Rodney,base,f_25,0.0014760617749163137
2025-12-01,Waitakere,base,f_25,0.00030739551717843714
2026-01-01,AucklandCity,base,f_25,0.0005043978144030374
2026-01-01,Franklin,base,f_25,0.00246067910684012
2026-01-01,Manukau,base,f_25,0.00024188916922475423
2026-01-01,NorthShore,base,f_25,0.0010216298698436524
2026-01-01,Papakura,base,f_25,0.0023980787643781273
2026-01-01,Rodney,base,f_25,0.0019527168843680577
2026-01-01,Waitakere,base,f_25,0.0001538913439034518
2026-02-01,AucklandCity,base,f_25,-3.610271200947843e-05
2026-02-01,Franklin,base,f_25,0.0025482494658648045
2026-02-01,Manukau,base,f_25,-0.0003130072257537186
2026-02-01,NorthShore,base,f_25,0.0010261809904750694
2026-02-01,Papakura,base,f_25,0.00235416083894195
2026-02-01,Rodney,base,f_25,0.0023764014332744838
2026-02-01,Waitakere,base,f_25,0.00036120269425592567
2026-03-01,AucklandCity,base,f_25,0.000543250132499305
2026-03-01,Franklin,base,f_25,0.0024863837865541807
2026-03-01,Manukau,base,f_25,0.0002427637980106401
2026-03-01,NorthShore,base,f_25,0.0010644326375345084
2026-03-01,Papakura,base,f_25,0.002427598085458477
2026-03-01,Rodney,base,f_25,0.00199448928106858
2026-03-01,Waitakere,base,f_25,0.0002688537551674505
2026-04-01,AucklandCity,base,f_25,-1.1366095347322214e-05
2026-04-01,Franklin,base,f_25,0.002598200334341558
2026-04-01,Manukau,base,f_25,-0.00016676019600772905
2026-04-01,NorthShore,base,f_25,0.0008966339337095658
2026-04-01,Papakura,base,f_25,0.0024293031420003887
2026-04-01,Rodney,base,f_25,0.0022902915931785743
2026-04-01,Waitakere,base,f_25,0.0008430233805882682
2026-05-01,AucklandCity,base,f_25,0.00020577294690310858
2026-05-01,Franklin,base,f_25,0.002670695292159379
2026-05-01,Manukau,base,f_25,9.586502759763822e-05
2026-05-01,NorthShore,base,f_25,0.0008878090829568331
2026-05-01,Papakura,base,f_25,0.002551606505131665
2026-05-01,Rodney,base,f_25,0.0019784904395837234
2026-05-01,Waitakere,base,f_25,0.0007251888611888102
2026-06-01,AucklandCity,base,f_25,0.00024247103257152847
2026-06-01,Franklin,base,f_25,0.0026459616929063352
2026-06-01,Manukau,base,f_25,0.0001245640376192698
2026-06-01,NorthShore,base,f_25,0.0007095968193072397
2026-06-01,Papakura,base,f_25,0.0025161986156221083
2026-06-01,Rodney,base,f_25,0.002232542039547775
2026-06-01,Waitakere,base,f_25,0.0005501928306207456
2025-07-01,AucklandCity,high,f_25,0.0033933689078662326
2025-07-01,Franklin,high,f_25,0.0033364200025535105
2025-07-01,Manukau,high,f_25,0.003500032972831246
2025-07-01,NorthShore,high,f_25,0.003980514392168273
2025-07-01,Papakura,high,f_25,0.0031271426214798787
2025-07-01,Rodney,high,f_25,0.003689229679466818
2025-07-01,Waitakere,high,f_25,0.0030206558766708107
2025-08-01,AucklandCity,high,f_25,0.0006068296064324187
2025-08-01,Franklin,high,f_25,0.001419393160254293
2025-08-01,Manukau,high,f_25,0.000638932605459937
2025-08-01,NorthShore,high,f_25,0.0013069537548763025
2025-08-01,Papakura,high,f_25,0.0014192292918086703
2025-08-01,Rodney,high,f_25,0.001352559011487287
2025-08-01,Waitakere,high,f_25,0.00017851809284606066
2025-09-01,AucklandCity,high,f_25,0.0004999046138755496
2025-09-01,Franklin,high,f_25,0.0014455270437774169
2025-09-01,Manukau,high,f_25,0.0005429174227802955
2025-09-01,NorthShore,high,f_25,0.000977390127081138
2025-09-01,Papakura,high,f_25,0.0013749316433347434
2025-09-01,Rodney,high,f_25,0.0012388831731507703
2025-09-01,Waitakere,high,f_25,-2.0517476069975515e-05
2025-10-01,AucklandCity,high,f_25,0.0003416697789810625
2025-10-01,Franklin,high,f_25,0.0019857637014529697
2025-10-01,Manukau,high,f_25,0.0003121055545411656
2025-10-01,NorthShore,high,f_25,0.0008786802336740436
2025-10-01,Papakura,high,f_25,0.0019930225135122753
2025-10-01,Rodney,high,f_25,0.0017164688537595753
2025-10-01,Waitakere,high,f_25,0.00018705678977651513
2025-11-01,AucklandCity,high,f_25,0.000400517363920621
2025-11-01,Franklin,high,f_25,0.002009885218148662
2025-11-01,Manukau,high,f_25,0.0005149278607003951
2025-11-01,NorthShore,high,f_25,0.000889433985450236
2025-11-01,Papakura,high,f_25,0.0019448496633350742
2025-11-01,Rodney,high,f_25,0.0016189098952305676
2025-11-01,Waitakere,high,f_25,0.00020248873092341643
2025-12-01,AucklandCity,high,f_25,0.0005441544908450311
2025-12-01,Franklin,high,f_25,0.0019152683009431267
2025-12-01,Manukau,high,f_25,0.00029574385222677873
2025-12-01,NorthShore,high,f_25,0.0008234307667672919
2025-12-01,Papakura,high,f_25,0.0019403886934735966
2025-12-01,Rodney,high,f_25,0.001653204577880295
2025-12-01,Waitakere,high,f_25,0.00036594034259708637
2026-01-01,AucklandCity,high,f_25,0.0006186728808657766
2026-01-01,Franklin,high,f_25,0.002704451058243147
2026-01-01,Manukau,high,f_25,0.0002851274102659921
2026-01-01,NorthShore,high,f_25,0.001106707046714612
2026-01-01,Papakura,high,f_25,0.0025574972923989633
2026-01-01,Rodney,high,f_25,0.0020698221589523177
2026-01-01,Waitakere,high,f_25,0.0001529150045005037
2026-02-01,AucklandCity,high,f_25,7.470046717179834e-05
2026-02-01,Franklin,high,f_25,0.0027430860748887263
2026-02-01,Manukau,high,f_25,-0.00014998947461716084
2026-02-01,NorthShore,high,f_25,0.0011144905432151002
2026-02-01,Papakura,high,f_25,0.0024984724713535073
2026-02-01,Rodney,high,f_25,0.002414362252129085
2026-02-01,Waitakere,high,f_25,0.0003382685294697948
2026-03-01,AucklandCity,high,f_25,0.0006811251082466565
2026-03-01,Franklin,high,f_25,0.0027439629428182327
2026-03-01,Manukau,high,f_25,0.000332402631447911
2026-03-01,NorthShore,high,f_25,0.001112413618561783
2026-03-01,Papakura,high,f_25,0.0025947325678912464
2026-03-01,Rodney,high,f_25,0.002038748691543529
2026-03-01,Waitakere,high,f_25,0.00037856979033409384
2026-04-01,AucklandCity,high,f_25,2.7447176104125447e-05
2026-04-01,Franklin,high,f_25,0.0029124248808418537
2026-04-01,Manukau,high,f_25,-7.382881053663318e-05
2026-04-01,NorthShore,high,f_25,0.0010103759192510067
2026-04-01,Papakura,high,f_25,0.002705185803667602
2026-04-01,Rodney,high,f_25,0.002466280862405218
2026-04-01,Waitakere,high,f_25,0.00097535079339427
2026-05-01,AucklandCity,high,f_25,0.0002226229541199002
2026-05-01,Franklin,high,f_25,0.002983511592190665
2026-05-01,Manukau,high,f_25,0.0001639331651295008
2026-05-01,NorthShore,high,f_25,0.0009867995176496946
2026-05-01,Papakura,high,f_25,0.0028401249116380913
2026-05-01,Rodney,high,f_25,0.002254679662688896
2026-05-01,Waitakere,high,f_25,0.0007959114783869217
2026-06-01,AucklandCity,high,f_25,0.00031272344685660065
2026-06-01,Franklin,high,f_25,0.002902533063452415
2026-06-01,Manukau,high,f_25,0.00027298923941664066
2026-06-01,NorthShore,high,f_25,0.0007787958148467592
2026-06-01,Papakura,high,f_25,0.0027932175159592616
2026-06-01,Rodney,high,f_25,0.002377668499196144
2026-06-01,Waitakere,high,f_25,0.0006375015508667037
2025-07-01,AucklandCity,low,f_25,0.003610613166340966
2025-07-01,Franklin,low,f_25,0.0036158883115094023
2025-07-01,Manukau,low,f_25,0.003858365442767528
2025-07-01,NorthShore,low,f_25,0.004255650534205415
2025-07-01,Papakura,low,f_25,0.003366122176696584
2025-07-01,Rodney,low,f_25,0.004054508027658156
2025-07-01,Waitakere,low,f_25,0.0036386710699292052
2025-08-01,AucklandCity,low,f_25,0.001430449064347568
2025-08-01,Franklin,low,f_25,0.002276393654654327
2025-08-01,Manukau,low,f_25,0.0014846241715580672
2025-08-01,NorthShore,low,f_25,0.0020396569701025546
2025-08-01,Papakura,low,f_25,0.0022352235123745275
2025-08-01,Rodney,low,f_25,0.0022954941037521244
2025-08-01,Waitakere,low,f_25,0.0013292654445364975
2025-09-01,AucklandCity,low,f_25,0.001356034829200809
2025-09-01,Franklin,low,f_25,0.0023372483716356408
2025-09-01,Manukau,low,f_25,0.0014146688520253162
2025-09-01,NorthShore,low,f_25,0.0017454920426159008
2025-09-01,Papakura,low,f_25,0.0022222818023693246
2025-09-01,Rodney,low,f_25,0.0022233666764871563
2025-09-01,Waitakere,low,f_25,0.0010782217549200781
2025-10-01,AucklandCity,low,f_25,0.0011945782913552467
2025-10-01,Franklin,low,f_25,0.0025492885221013208
2025-10-01,Manukau,low,f_25,0.00116660603475685
2025-10-01,NorthShore,low,f_25,0.0016536120678461068
2025-10-01,Papakura,low,f_25,0.002546793330229749
2025-10-01,Rodney,low,f_25,0.00247020294812833
2025-10-01,Waitakere,low,f_25,0.0010738270537714338
2025-11-01,AucklandCity,low,f_25,0.0011415113651865494
2025-11-01,Franklin,low,f_25,0.0025494545311415453
2025-11-01,Manukau,low,f_25,0.001218638096033611
2025-11-01,NorthShore,low,f_25,0.00175744255120063
2025-11-01,Papakura,low,f_25,0.002490071866251713
2025-11-01,Rodney,low,f_25,0.00232531578014105
2025-11-01,Waitakere,low,f_25,0.001085334871564034
2025-12-01,AucklandCity,low,f_25,0.0013907185371513095
2025-12-01,Franklin,low,f_25,0.0025006405660926057
2025-12-01,Manukau,low,f_25,0.0011365706276530718
2025-12-01,NorthShore,low,f_25,0.001656686159138123
2025-12-01,Papakura,low,f_25,0.0024890859095202254
2025-12-01,Rodney,low,f_25,0.0024309629396176203
2025-12-01,Waitakere,low,f_25,0.0013439616837539474
2026-01-01,AucklandCity,low,f_25,0.001320793434215122
2026-01-01,Franklin,low,f_25,0.0031204457171147538
2026-01-01,Manukau,low,f_25,0.0011434419225085238
2026-01-01,NorthShore,low,f_25,0.0019094633571187306
2026-01-01,Papakura,low,f_25,0.0030782342092971135
2026-01-01,Rodney,low,f_25,0.002738347566522363
2026-01-01,Waitakere,low,f_25,0.0011078284485532331
2026-02-01,AucklandCity,low,f_25,0.0008367779024329633
2026-02-01,Franklin,low,f_25,0.003257252027950643
2026-02-01,Manukau,low,f_25,0.0006208132539066399
2026-02-01,NorthShore,low,f_25,0.001905855108802537
2026-02-01,Papakura,low,f_25,0.003038631444992697
2026-02-01,Rodney,low,f_25,0.003152404301394169
2026-02-01,Waitakere,low,f_25,0.0013019210986532108
2026-03-01,AucklandCity,low,f_25,0.0012599310679326597
2026-03-01,Franklin,low,f_25,0.0031704506195939673
2026-03-01,Manukau,low,f_25,0.0010737904229485822
2026-03-01,NorthShore,low,f_25,0.0019285439065586736
2026-03-01,Papakura,low,f_25,0.0030979675905563006
2026-03-01,Rodney,low,f_25,0.0028151344158192466
2026-03-01,Waitakere,low,f_25,0.0011877494119802538
2026-04-01,AucklandCity,low,f_25,0.0008227811250568914
2026-04-01,Franklin,low,f_25,0.0032001055332074933
2026-04-01,Manukau,low,f_25,0.0007010734966514738
2026-04-01,NorthShore,low,f_25,0.0016662483163885535
2026-04-01,Papakura,low,f_25,0.00302921616971425
2026-04-01,Rodney,low,f_25,0.0029396450908490087
2026-04-01,Waitakere,low,f_25,0.001758742340254139
2026-05-01,AucklandCity,low,f_25,0.000943386352859936
2026-05-01,Franklin,low,f_25,0.003268604777878556
2026-05-01,Manukau,low,f_25,0.0009075989415871784
2026-05-01,NorthShore,low,f_25,0.0016467262968462703
2026-05-01,Papakura,low,f_25,0.0031606418058250916
2026-05-01,Rodney,low,f_25,0.0027110721495236943
2026-05-01,Waitakere,low,f_25,0.0016238699186283676
2026-06-01,AucklandCity,low,f_25,0.0010038125360915047
2026-06-01,Franklin,low,f_25,0.0032918154990051944
2026-06-01,Manukau,low,f_25,0.0010041148050984347
2026-06-01,NorthShore,low,f_25,0.0014337624521732716
2026-06-01,Papakura,low,f_25,0.003149481764210043
2026-06-01,Rodney,low,f_25,0.0029618523313924175
2026-06-01,Waitakere,low,f_25,0.001378032491716641
2025-07-01,AucklandCity,base,f_26,0.0034783493107959926
2025-07-01,Franklin,base,f_26,0.003607688872930148
2025-07-01,Manukau,base,f_26,0.003144484790737874
2025-07-01,NorthShore,base,f_26,0.0040547875185655766
2025-07-01,Papakura,base,f_26,0.00329973478975276
2025-07-01,Rodney,base,f_26,0.003675420915591251
2025-07-01,Waitakere,base,f_26,0.003244247797359925
2025-08-01,AucklandCity,base,f_26,0.003230014814397205
2025-08-01,Franklin,base,f_26,0.0034782577282355936
2025-08-01,Manukau,base,f_26,0.002858895128119085
2025-08-01,NorthShore,base,f_26,0.003713634310867425
2025-08-01,Papakura,base,f_26,0.003379983119007675
2025-08-01,Rodney,base,f_26,0.0035448522694379227
2025-08-01,Waitakere,base,f_26,0.0030950418603746923
2025-09-01,AucklandCity,base,f_26,0.003213692634339357
2025-09-01,Franklin,base,f_26,0.003441479852024934
2025-09-01,Manukau,base,f_26,0.002871378869294349
2025-09-01,NorthShore,base,f_26,0.003874475547471244
2025-09-01,Papakura,base,f_26,0.0034336831029746183
2025-09-01,Rodney,base,f_26,0.0035691995680423947
2025-09-01,Waitakere,base,f_26,0.002975821150289412
2025-10-01,AucklandCity,base,f_26,0.00022252483656583336
2025-10-01,Franklin,base,f_26,0.001966937369343882
2025-10-01,Manukau,base,f_26,7.116888423105737e-05
2025-10-01,NorthShore,base,f_26,0.0003915575938811821
2025-10-01,Papakura,base,f_26,0.00181408367640983
2025-10-01,Rodney,base,f_26,0.0011781284410164541
2025-10-01,Waitakere,base,f_26,-0.00022630770823736695
2025-11-01,AucklandCity,base,f_26,0.0002902962701085311
2025-11-01,Franklin,base,f_26,0.0019583560553919303
2025-11-01,Manukau,base,f_26,9.61228897748465e-05
2025-11-01,NorthShore,base,f_26,0.00044674626093464513
2025-11-01,Papakura,base,f_26,0.0017829513128572083
2025-11-01,Rodney,base,f_26,0.0011160721385358255
2025-11-01,Waitakere,base,f_26,-5.3705778251855174e-05
2025-12-01,AucklandCity,base,f_26,0.0003988886294841101
2025-12-01,Franklin,base,f_26,0.0019635664884426387
2025-12-01,Manukau,base,f_26,0.00023284212952791658
2025-12-01,NorthShore,base,f_26,0.0005493740405726514
2025-12-01,Papakura,base,f_26,0.001698814663073131
2025-12-01,Rodney,base,f_26,0.001009778203352424
2025-12-01,Waitakere,base,f_26,-0.00010850810097942343
2026-01-01,AucklandCity,base,f_26,0.00031558523970216134
2026-01-01,Franklin,base,f_26,0.002208504684793459
2026-01-01,Manukau,base,f_26,0.000118857687489963
2026-01-01,NorthShore,base,f_26,0.00036875640473131626
2026-01-01,Papakura,base,f_26,0.0018241791787500042
2026-01-01,Rodney,base,f_26,0.0016902984951683473
2026-01-01,Waitakere,base,f_26,-9.846451340368049e-05
2026-02-01,AucklandCity,base,f_26,2.477532322638128e-05
2026-02-01,Franklin,base,f_26,0.0022824904317755015
2026-02-01,Manukau,base,f_26,-0.00011058965794712489
2026-02-01,NorthShore,base,f_26,0.0004646178254164395
2026-02-01,Papakura,base,f_26,0.0018156896628853112
2026-02-01,Rodney,base,f_26,0.001489678395806566
2026-02-01,Waitakere,base,f_26,-0.00017773448024170727
2026-03-01,AucklandCity,base,f_26,0.00036708520050420527
2026-03-01,Franklin,base,f_26,0.0022690227302400055
2026-03-01,Manukau,base,f_26,0.00013078168877579894
2026-03-01,NorthShore,base,f_26,0.00025786385118294807
2026-03-01,Papakura,base,f_26,0.001841064866142828
2026-03-01,Rodney,base,f_26,0.001486182480227593
2026-03-01,Waitakere,base,f_26,-0.00016627626905379566
2026-04-01,AucklandCity,base,f_26,0.00024587115855033713
2026-04-01,Franklin,base,f_26,0.00239418891013344
2026-04-01,Manukau,base,f_26,-4.732383345102992e-05
2026-04-01,NorthShore,base,f_26,6.108981605768136e-05
2026-04-01,Papakura,base,f_26,0.0020011836902035134
2026-04-01,Rodney,base,f_26,0.0018975529239596823
2026-04-01,Waitakere,base,f_26,-0.0003501490057057297
2026-05-01,AucklandCity,base,f_26,0.00034339388524061665
2026-05-01,Franklin,base,f_26,0.002589707712837402
2026-05-01,Manukau,base,f_26,0.00015883092610085485
2026-05-01,NorthShore,base,f_26,-6.193477024212089e-08
2026-05-01,Papakura,base,f_26,0.0020730403247131678
2026-05-01,Rodney,base,f_26,0.0014097434649023254
2026-05-01,Waitakere,base,f_26,-0.0002032870246946536
2026-06-01,AucklandCity,base,f_26,0.0003311818313726436
2026-06-01,Franklin,base,f_26,0.002386276325475524
2026-06-01,Manukau,base,f_26,-3.865140597930313e-05
2026-06-01,NorthShore,base,f_26,0.00015413817671520465
2026-06-01,Papakura,base,f_26,0.001983660427290191
2026-06-01,Rodney,base,f_26,0.001291038676976848
2026-06-01,Waitakere,base,f_26,-0.00020283018960182023
2025-07-01,AucklandCity,high,f_26,0.0037076855386776013
2025-07-01,Franklin,high,f_26,0.0038285039676905185
2025-07-01,Manukau,high,f_26,0.0034840567405510364
2025-07-01,NorthShore,high,f_26,0.004329523521461221
2025-07-01,Papakura,high,f_26,0.003533872207012286
2025-07-01,Rodney,high,f_26,0.00395267591624686
2025-07-01,Waitakere,high,f_26,0.0035762264657424048
2025-08-01,AucklandCity,high,f_26,0.0032420533160401202
2025-08-01,Franklin,high,f_26,0.0034890506736253574
2025-08-01,Manukau,high,f_26,0.0030982267071181504
2025-08-01,NorthShore,high,f_26,0.0038091846157626476
2025-08-01,Papakura,high,f_26,0.0034100819042604587
2025-08-01,Rodney,high,f_26,0.0037491977123020014
2025-08-01,Waitakere,high,f_26,0.003275684580085537
2025-09-01,AucklandCity,high,f_26,0.003267503389760608
2025-09-01,Franklin,high,f_26,0.0034648441486072497
2025-09-01,Manukau,high,f_26,0.0031313081856430914
2025-09-01,NorthShore,high,f_26,0.004010770928710476
2025-09-01,Papakura,high,f_26,0.00344862158577465
2025-09-01,Rodney,high,f_26,0.003796658287988584
2025-09-01,Waitakere,high,f_26,0.0032019479174130163
2025-10-01,AucklandCity,high,f_26,8.584304314897567e-05
2025-10-01,Franklin,high,f_26,0.0019936277837408582
2025-10-01,Manukau,high,f_26,-0.00010104001736718691
2025-10-01,NorthShore,high,f_26,0.0008300210532903294
2025-10-01,Papakura,high,f_26,0.0018817583109480595
2025-10-01,Rodney,high,f_26,0.0013170546179974215
2025-10-01,Waitakere,high,f_26,2.1786044530845087e-05
2025-11-01,AucklandCity,high,f_26,0.00013875977987258406
2025-11-01,Franklin,high,f_26,0.0020365008999123427
2025-11-01,Manukau,high,f_26,-0.00010340064408898189
2025-11-01,NorthShore,high,f_26,0.0008797521844147712
2025-11-01,Papakura,high,f_26,0.0018349794824727287
2025-11-01,Rodney,high,f_26,0.0012897453137562444
2025-11-01,Waitakere,high,f_26,0.00016372327144010992
2025-12-01,AucklandCity,high,f_26,0.0002881636115325663
2025-12-01,Franklin,high,f_26,0.0020298738393815987
2025-12-01,Manukau,high,f_26,0.0001552581569856115
2025-12-01,NorthShore,high,f_26,0.0009834584169667862
2025-12-01,Papakura,high,f_26,0.0018076819319712831
2025-12-01,Rodney,high,f_26,0.0012126044354898943
2025-12-01,Waitakere,high,f_26,0.00011008895324449825
2026-01-01,AucklandCity,high,f_26,0.00024531155600225634
2026-01-01,Franklin,high,f_26,0.0023642129216656033
2026-01-01,Manukau,high,f_26,0.00010514577143171324
2026-01-01,NorthShore,high,f_26,0.0008883660480147307
2026-01-01,Papakura,high,f_26,0.001988226286287036
2026-01-01,Rodney,high,f_26,0.0018926141686891969
2026-01-01,Waitakere,high,f_26,0.00025807037847775733
2026-02-01,AucklandCity,high,f_26,-6.861222844994482e-05
2026-02-01,Franklin,high,f_26,0.0024209569419801416
2026-02-01,Manukau,high,f_26,-9.229943281147105e-05
2026-02-01,NorthShore,high,f_26,0.0009275590218586674
2026-02-01,Papakura,high,f_26,0.0019694427913073773
2026-02-01,Rodney,high,f_26,0.0016646202633255442
2026-02-01,Waitakere,high,f_26,0.00012441119679565675
2026-03-01,AucklandCity,high,f_26,0.00016616930623540794
2026-03-01,Franklin,high,f_26,0.0024216497599839817
2026-03-01,Manukau,high,f_26,4.9321258643979644e-05
2026-03-01,NorthShore,high,f_26,0.000628089406665143
2026-03-01,Papakura,high,f_26,0.0019664848386490145
2026-03-01,Rodney,high,f_26,0.0015847811397571544
2026-03-01,Waitakere,high,f_26,0.00015073900291671515
2026-04-01,AucklandCity,high,f_26,0.00028815194088659227
2026-04-01,Franklin,high,f_26,0.0024264536225965345
2026-04-01,Manukau,high,f_26,5.12702300853288e-05
2026-04-01,NorthShore,high,f_26,0.0006092499625416294
2026-04-01,Papakura,high,f_26,0.0020509869597121503
2026-04-01,Rodney,high,f_26,0.0021366439161115995
2026-04-01,Waitakere,high,f_26,9.335212745206847e-05
2026-05-01,AucklandCity,high,f_26,0.0002693396833526774
2026-05-01,Franklin,high,f_26,0.002627857348531747
2026-05-01,Manukau,high,f_26,-1.5182745725461669e-06
2026-05-01,NorthShore,high,f_26,0.0005345796726639236
2026-05-01,Papakura,high,f_26,0.0021119573850266428
2026-05-01,Rodney,high,f_26,0.0016624435106723154
2026-05-01,Waitakere,high,f_26,0.0002696459578927542
2026-06-01,AucklandCity,high,f_26,0.00013642540362527653
2026-06-01,Franklin,high,f_26,0.0024651228069273636
2026-06-01,Manukau,high,f_26,-0.00014416504674843523
2026-06-01,NorthShore,high,f_26,0.0006263550767880322
2026-06-01,Papakura,high,f_26,0.002084512941514835
2026-06-01,Rodney,high,f_26,0.0015890966632438736
2026-06-01,Waitakere,high,f_26,0.00017978180068621682
2025-07-01,AucklandCity,low,f_26,0.0038314108651274154
2025-07-01,Franklin,low,f_26,0.003812818331942999
2025-07-01,Manukau,low,f_26,0.0035021374193294477
2025-07-01,NorthShore,low,f_26,0.004487981304146626
2025-07-01,Papakura,low,f_26,0.0036073296481258068
2025-07-01,Rodney,low,f_26,0.0040508507393914595
2025-07-01,Waitakere,low,f_26,0.0037116002874347026
2025-08-01,AucklandCity,low,f_26,0.0034949764664143016
2025-08-01,Franklin,low,f_26,0.00371634251615781
2025-08-01,Manukau,low,f_26,0.0031613010439371734
2025-08-01,NorthShore,low,f_26,0.004090969304071285
2025-08-01,Papakura,low,f_26,0.0036841973053067575
2025-08-01,Rodney,low,f_26,0.0038830691939589377
2025-08-01,Waitakere,low,f_26,0.0035426856103122576
2025-09-01,AucklandCity,low,f_26,0.0034772044749873197
2025-09-01,Franklin,low,f_26,0.003690252885391961
2025-09-01,Manukau,low,f_26,0.0031729133928704856
2025-09-01,NorthShore,low,f_26,0.004236999008805947
2025-09-01,Papakura,low,f_26,0.0037346541380582476
2025-09-01,Rodney,low,f_26,0.003906767760133498
2025-09-01,Waitakere,low,f_26,0.0034426964876966854
2025-10-01,AucklandCity,low,f_26,0.0011192855290310518
2025-10-01,Franklin,low,f_26,0.002792719090689635
2025-10-01,Manukau,low,f_26,0.0010297256215940093
2025-10-01,NorthShore,low,f_26,0.0013343485829904371
2025-10-01,Papakura,low,f_26,0.002656195757671971
2025-10-01,Rodney,low,f_26,0.002202588054608069
2025-10-01,Waitakere,low,f_26,0.0008267545723313916
2025-11-01,AucklandCity,low,f_26,0.0012020989979709329
2025-11-01,Franklin,low,f_26,0.0028309252414205894
2025-11-01,Manukau,low,f_26,0.00105125637068656
2025-11-01,NorthShore,low,f_26,0.0014089454664431586
2025-11-01,Papakura,low,f_26,0.0026406821887262452
2025-11-01,Rodney,low,f_26,0.0021835825347395104
2025-11-01,Waitakere,low,f_26,0.0010305391237142598
2025-12-01,AucklandCity,low,f_26,0.0013072480913663845
2025-12-01,Franklin,low,f_26,0.0028530790571467484
2025-12-01,Manukau,low,f_26,0.001222838606230306
2025-12-01,NorthShore,low,f_26,0.001558001971966383
2025-12-01,Papakura,low,f_26,0.002591834960968428
2025-12-01,Rodney,low,f_26,0.002100647207067606
2025-12-01,Waitakere,low,f_26,0.000935625388450433
2026-01-01,AucklandCity,low,f_26,0.0012007683167998457
2026-01-01,Franklin,low,f_26,0.002911468376447156
2026-01-01,Manukau,low,f_26,0.0010886392644746635
2026-01-01,NorthShore,low,f_26,0.0012754257249863214
2026-01-01,Papakura,low,f_26,0.002556367784532395
2026-01-01,Rodney,low,f_26,0.0024909681956414437
2026-01-01,Waitakere,low,f_26,0.0009086255705133126
2026-02-01,AucklandCity,low,f_26,0.0008833479625376039
2026-02-01,Franklin,low,f_26,0.0029953229043665703
2026-02-01,Manukau,low,f_26,0.000822970433570079
2026-02-01,NorthShore,low,f_26,0.0014168274846950006
2026-02-01,Papakura,low,f_26,0.0025615120378585984
2026-02-01,Rodney,low,f_26,0.002346812029670964
2026-02-01,Waitakere,low,f_26,0.0008871994451117866
2026-03-01,AucklandCity,low,f_26,0.0012222539385067955
2026-03-01,Franklin,low,f_26,0.002963507887405864
2026-03-01,Manukau,low,f_26,0.0010446892423988249
2026-03-01,NorthShore,low,f_26,0.0011335186940127481
2026-03-01,Papakura,low,f_26,0.002591213629752612
2026-03-01,Rodney,low,f_26,0.002329330947029761
2026-03-01,Waitakere,low,f_26,0.000944591293099177
2026-04-01,AucklandCity,low,f_26,0.0010643171200751646
2026-04-01,Franklin,low,f_26,0.0029606264894491557
2026-04-01,Manukau,low,f_26,0.0008390614585559685
2026-04-01,NorthShore,low,f_26,0.0010082930941885402
2026-04-01,Papakura,low,f_26,0.0025801722351756077
2026-04-01,Rodney,low,f_26,0.0026640913476193144
2026-04-01,Waitakere,low,f_26,0.0006359017651926732
2026-05-01,AucklandCity,low,f_26,0.001159248102146505
2026-05-01,Franklin,low,f_26,0.0031541617082015308
2026-05-01,Manukau,low,f_26,0.0010583418386769983
2026-05-01,NorthShore,low,f_26,0.0010257613142945722
2026-05-01,Papakura,low,f_26,0.0026562593549573216
2026-05-01,Rodney,low,f_26,0.0022385590888312035
2026-05-01,Waitakere,low,f_26,0.0008605177155315269
2026-06-01,AucklandCity,low,f_26,0.0011029917523710407
2026-06-01,Franklin,low,f_26,0.0029681209057586724
2026-06-01,Manukau,low,f_26,0.0008646855714691665
2026-06-01,NorthShore,low,f_26,0.0011160872674708135
2026-06-01,Papakura,low,f_26,0.0025723510443427956
2026-06-01,Rodney,low,f_26,0.0021753637405567557
2026-06-01,Waitakere,low,f_26,0.0007481919957960746
2025-07-01,AucklandCity,base,f_27,0.0034471612544216216
2025-07-01,Franklin,base,f_27,0.0033626786701259786
2025-07-01,Manukau,base,f_27,0.0031386857955465167
2025-07-01,NorthShore,base,f_27,0.003686012195281874
2025-07-01,Papakura,base,f_27,0.002945954728569779
