Month,Scenario,District,Net_migration_monthly,weeklyrent,Consents_forecast,sales_count_forecast,CPI,CGPI_Dwelling,OCR,2YearFixedRate,unemployment_rate
2026-06-01,Base,Rodney,174.22183421516755,580.6789587852495,63.05989184203646,181.44367382949915,1371.9096941518535,1098.42106298311,0.7187414382195516,4.550889201428235,6.495113473227966
2026-06-01,Base,Waitakere,174.22183421516755,580.6789587852495,131.85250112425803,299.81444836103066,1371.9096941518535,1098.42106298311,0.7187414382195516,4.550889201428235,6.495113473227966
2025-07-01,High,AucklandCity,191.6440176366843,638.7468546637745,339.6396609055627,559.6410229643286,1319.074051148321,1093.9539004262592,3.058699097797041,5.510090801606561,5.859716735590646
2025-07-01,High,Franklin,191.6440176366843,638.7468546637745,108.07555514141684,87.1471171837915,1319.074051148321,1093.9539004262592,3.058699097797041,5.510090801606561,5.859716735590646
2025-07-01,High,Manukau,191.6440176366843,638.7468546637745,332.9022437191208,487.88315452641336,1319.074051148321,1093.9539004262592,3.058699097797041,5.510090801606561,5.859716735590646
2025-07-01,High,NorthShore,191.6440176366843,638.7468546637745,223.71916794431627,333.55097424633857,1319.074051148321,1093.9539004262592,3.058699097797041,5.510090801606561,5.859716735590646
2025-07-01,High,Papakura,191.6440176366843,638.7468546637745,75.77287000094202,82.13461902084887,1319.074051148321,1093.9539004262592,3.058699097797041,5.510090801606561,5.859716735590646
2025-07-01,High,Rodney,191.6440176366843,638.7468546637745,76.14204354540468,201.1154964675392,1319.074051148321,1093.9539004262592,3.058699097797041,5.510090801606561,5.859716735590646
2025-07-01,High,Waitakere,191.6440176366843,638.7468546637745,159.2060910494825,332.3198343466683,1319.074051148321,1093.9539004262592,3.058699097797041,5.510090801606561,5.859716735590646
2025-08-01,High,AucklandCity,191.6440176366843,638.7468546637745,327.642836121617,567.7972333632717,1323.5427022938,1094.5416460202205,2.8635040180941376,5.428829119830572,5.919213644621352
2025-08-01,High,Franklin,191.6440176366843,638.7468546637745,104.25808725500366,88.41719960135161,1323.5427022938,1094.5416460202205,2.8635040180941376,5.428829119830572,5.919213644621352
2025-08-01,High,Manukau,191.6440176366843,638.7468546637745,321.1433994268131,494.9935654775976,1323.5427022938,1094.5416460202205,2.8635040180941376,5.428829119830572,5.919213644621352
2025-08-01,High,NorthShore,191.6440176366843,638.7468546637745,215.816911619239,338.412147414659,1323.5427022938,1094.5416460202205,2.8635040180941376,5.428829119830572,5.919213644621352
2025-08-01,High,Papakura,191.6440176366843,638.7468546637745,73.09640447169761,83.3316492711023,1323.5427022938,1094.5416460202205,2.8635040180941376,5.428829119830572,5.919213644621352
2025-08-01,High,Rodney,191.6440176366843,638.7468546637745,73.4525379892212,204.04655447859872,1323.5427022938,1094.5416460202205,2.8635040180941376,5.428829119830572,5.919213644621352
2025-08-01,High,Waitakere,191.6440176366843,638.7468546637745,153.58257943200795,337.1630648774046,1323.5427022938,1094.5416460202205,2.8635040180941376,5.428829119830572,5.919213644621352
2025-09-01,High,AucklandCity,191.6440176366843,638.7468546637745,356.84126170492686,555.3447844861906,1328.0765114904907,1095.093185200983,2.6645069274914936,5.346254428301339,5.9784588322331285
2025-09-01,High,Franklin,191.6440176366843,638.7468546637745,113.54921670012754,86.47810833215185,1328.0765114904907,1095.093185200983,2.6645069274914936,5.346254428301339,5.9784588322331285
2025-09-01,High,Manukau,191.6440176366843,638.7468546637745,349.76261711132366,484.1377850926124,1328.0765114904907,1095.093185200983,2.6645069274914936,5.346254428301339,5.9784588322331285
2025-09-01,High,NorthShore,191.6440176366843,638.7468546637745,235.0497876012888,330.99037830863,1328.0765114904907,1095.093185200983,2.6645069274914936,5.346254428301339,5.9784588322331285
2025-09-01,High,Papakura,191.6440176366843,638.7468546637745,79.61050974449581,81.50408999215922,1328.0765114904907,1095.093185200983,2.6645069274914936,5.346254428301339,5.9784588322331285
2025-09-01,High,Rodney,191.6440176366843,638.7468546637745,79.9983806811317,199.57157795724663,1328.0765114904907,1095.093185200983,2.6645069274914936,5.346254428301339,5.9784588322331285
2025-09-01,High,Waitakere,191.6440176366843,638.7468546637745,167.26934142418446,329.768689593544,1328.0765114904907,1095.093185200983,2.6645069274914936,5.346254428301339,5.9784588322331285
2025-10-01,High,AucklandCity,191.6440176366843,638.7468546637745,304.2675198815332,626.348470871966,1332.676046112934,1095.6084700694585,2.461802271089724,5.262406998702709,6.037420453100641
2025-10-01,High,Franklin,191.6440176366843,638.7468546637745,96.8199091796944,97.5347791694088,1332.676046112934,1095.6084700694585,2.461802271089724,5.262406998702709,6.037420453100641
2025-10-01,High,Manukau,191.6440176366843,638.7468546637745,298.2317783186658,546.0372904458936,1332.676046112934,1095.6084700694585,2.461802271089724,5.262406998702709,6.037420453100641
2025-10-01,High,NorthShore,191.6440176366843,638.7468546637745,200.41969244370557,373.3092001912896,1332.676046112934,1095.6084700694585,2.461802271089724,5.262406998702709,6.037420453100641
2025-10-01,High,Papakura,191.6440176366843,638.7468546637745,67.8814222344398,91.92480700729342,1332.676046112934,1095.6084700694585,2.461802271089724,5.262406998702709,6.037420453100641
2025-10-01,High,Rodney,191.6440176366843,638.7468546637745,68.2121477995285,225.08783043434727,1332.676046112934,1095.6084700694585,2.461802271089724,5.262406998702709,6.037420453100641
2025-10-01,High,Waitakere,191.6440176366843,638.7468546637745,142.62539994446868,371.93131229182256,1332.676046112934,1095.6084700694585,2.461802271089724,5.262406998702709,6.037420453100641
2025-11-01,High,AucklandCity,191.6440176366843,638.7468546637745,331.05567802203296,681.6465544918569,1337.3418829735754,1096.0874564118303,2.255486727862391,5.177327881419138,6.096066728538998
2025-11-01,High,Franklin,191.6440176366843,638.7468546637745,105.3440758053806,106.14577867715737,1337.3418829735754,1096.0874564118303,2.255486727862391,5.177327881419138,6.096066728538998
2025-11-01,High,Manukau,191.6440176366843,638.7468546637745,324.48854093083503,594.2449849655596,1337.3418829735754,1096.0874564118303,2.255486727862391,5.177327881419138,6.096066728538998
2025-11-01,High,NorthShore,191.6440176366843,638.7468546637745,218.0649357406,406.26734462407495,1337.3418829735754,1096.0874564118303,2.255486727862391,5.177327881419138,6.096066728538998
2025-11-01,High,Papakura,191.6440176366843,638.7468546637745,73.8578020804589,100.04052198230568,1337.3418829735754,1096.0874564118303,2.255486727862391,5.177327881419138,6.096066728538998
2025-11-01,High,Rodney,191.6440176366843,638.7468546637745,74.2176452087438,244.9600361601,1337.3418829735754,1096.0874564118303,2.255486727862391,5.177327881419138,6.096066728538998
2025-11-01,High,Waitakere,191.6440176366843,638.7468546637745,155.18234907282795,404.767807892006,1337.3418829735754,1096.0874564118303,2.255486727862391,5.177327881419138,6.096066728538998
2025-12-01,High,AucklandCity,191.6440176366843,638.7468546637745,252.55581074699805,596.3836519965334,1342.074608442348,1096.5301037023214,2.0456591647274736,5.091058885717173,6.154365963618709
2025-12-01,High,Franklin,191.6440176366843,638.7468546637745,80.36490608280835,92.86866736778192,1342.074608442348,1096.5301037023214,2.0456591647274736,5.091058885717173,6.154365963618709
